"name"	"id"	"waterbody"	"month"	"year"	"Lat"	"Long"	"type"	"SAL"
"DB1 Pramort"	103050101	"Barther Fahrwasser"	9	2013	54.42	12.926671	"Coast"	7
"DB2 Sundische Wiese"	103050208	"Grabow"	9	2013	54.39167	12.838331	"Coast"	6.7
"DB6 Barth oe."	103050603	"Barther Bodden"	9	2013	54.395001	12.750001	"Coast"	5.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	9	2013	54.395001	12.623331	"Coast"	4.2
"DB16 Saal nw."	103051606	"Saaler Bodden"	9	2013	54.335001	12.448331	"Coast"	2.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	9	2013	54.40167	13.105001	"Coast"	8
"Barth"	103070014	"Barthe"	9	2013	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	9	2013	54.51167	13.050002	"Coast"	9.2
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	9	2013	54.26667	13.516671	"Coast"	6.1
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	9	2013	54.15	13.483331	"Coast"	6.3
"GB7 Struck"	105010701	"Greifswalder Bodden"	9	2013	54.20667	13.653331	"Coast"	6.1
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	9	2013	54.20667	13.566671	"Coast"	6.3
"Kemnitz"	105210010	"Westziese"	9	2013	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	9	2013	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	9	2013	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	9	2013	54.28667	13.131671	"Coast"	6.4
"Prohn"	109230015	"Prohner Bach"	9	2013	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	9	2013	54.18833	13.775001	"Coast"	5.45
"AW1 Trockenort"	111030108	"Achterwasser"	9	2013	54.01667	13.958331	"Coast"	0.4
"P20 Peenemuende s."	111032085	"Peenestrom"	9	2013	54.121	13.773	"Coast"	5.4
"P42 Wolgast s."	111034208	"Peenestrom"	9	2013	54.023358	13.760763	"Coast"	1.9
"P48 Lassan"	111034806	"Peenestrom"	9	2013	53.96667	13.891671	"Coast"	0.4
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	9	2013	54.20333	13.905002	"Coast"	6.8
"Wolgast"	111140027	"Ostziese"	9	2013	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	9	2013	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	9	2013	54.57	13.131672	"Coast"	8.2
"RB3 Bugspitze s."	112190309	"Rassower Strom"	9	2013	54.55333	13.178332	"Coast"	8.6
"Kluis"	112230016	"Duvenbaek"	9	2013	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	9	2013	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	9	2013	54.56333	13.293332	"Coast"	8.3
"Neuendorf"	112350018	"Sehrower Bach"	9	2013	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	9	2013	54.371440403775	13.2881712967019	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	9	2013	54.54333	13.426672	"Coast"	6.55
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	9	2013	54.50667	13.490002	"Coast"	7.25
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	9	2013	54.43167	13.491672	"Coast"	3.9
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	9	2013	54.515	13.125002	"Coast"	7.1
"DB1 Pramort"	103050101	"Barther Fahrwasser"	10	2013	54.42	12.926671	"Coast"	6.6
"DB2 Sundische Wiese"	103050208	"Grabow"	10	2013	54.39167	12.838331	"Coast"	6.4
"DB6 Barth oe."	103050603	"Barther Bodden"	10	2013	54.395001	12.750001	"Coast"	5.5
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	10	2013	54.395001	12.623331	"Coast"	4.45
"DB16 Saal nw."	103051606	"Saaler Bodden"	10	2013	54.335001	12.448331	"Coast"	2.8
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	10	2013	54.40167	13.105001	"Coast"	7
"Barth"	103070014	"Barthe"	10	2013	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	10	2013	54.51167	13.050002	"Coast"	9.45
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	10	2013	54.26667	13.516671	"Coast"	6.25
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	10	2013	54.15	13.483331	"Coast"	6.3
"GB7 Struck"	105010701	"Greifswalder Bodden"	10	2013	54.20667	13.653331	"Coast"	6.4
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	10	2013	54.20667	13.566671	"Coast"	6.3
"Kemnitz"	105210010	"Westziese"	10	2013	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	10	2013	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	10	2013	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	10	2013	54.28667	13.131671	"Coast"	6.3
"Prohn"	109230015	"Prohner Bach"	10	2013	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	10	2013	54.18833	13.775001	"Coast"	5.65
"AW1 Trockenort"	111030108	"Achterwasser"	10	2013	54.01667	13.958331	"Coast"	0.6
"P20 Peenemuende s."	111032085	"Peenestrom"	10	2013	54.121	13.773	"Coast"	1.4
"P42 Wolgast s."	111034208	"Peenestrom"	10	2013	54.023358	13.760763	"Coast"	1.15
"P48 Lassan"	111034806	"Peenestrom"	10	2013	53.96667	13.891671	"Coast"	0.4
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	10	2013	54.20333	13.905002	"Coast"	6.7
"Wolgast"	111140027	"Ostziese"	10	2013	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	10	2013	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	10	2013	54.57	13.131672	"Coast"	7.3
"RB3 Bugspitze s."	112190309	"Rassower Strom"	10	2013	54.55333	13.178332	"Coast"	7.95
"Kluis"	112230016	"Duvenbaek"	10	2013	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	10	2013	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	10	2013	54.56333	13.293332	"Coast"	7.7
"Neuendorf"	112350018	"Sehrower Bach"	10	2013	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	10	2013	54.371440403775	13.2881712967019	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	10	2013	54.54333	13.426672	"Coast"	7.3
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	10	2013	54.50667	13.490002	"Coast"	7.3
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	10	2013	54.43167	13.491672	"Coast"	4.2
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	10	2013	54.515	13.125002	"Coast"	7.3
"DB1 Pramort"	103050101	"Barther Fahrwasser"	11	2013	54.42	12.926671	"Coast"	13.4
"DB2 Sundische Wiese"	103050208	"Grabow"	11	2013	54.39167	12.838331	"Coast"	7.4
"DB6 Barth oe."	103050603	"Barther Bodden"	11	2013	54.395001	12.750001	"Coast"	6
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	11	2013	54.395001	12.623331	"Coast"	5.45
"DB16 Saal nw."	103051606	"Saaler Bodden"	11	2013	54.335001	12.448331	"Coast"	3.1
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	11	2013	54.40167	13.105001	"Coast"	7.05625
"Barth"	103070014	"Barthe"	11	2013	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	11	2013	54.51167	13.050002	"Coast"	9.74444444444444
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	11	2013	54.26667	13.516671	"Coast"	6.5
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	11	2013	54.15	13.483331	"Coast"	6.4
"GB7 Struck"	105010701	"Greifswalder Bodden"	11	2013	54.20667	13.653331	"Coast"	6.9
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	11	2013	54.20667	13.566671	"Coast"	6.6
"Kemnitz"	105210010	"Westziese"	11	2013	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	11	2013	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	11	2013	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	11	2013	54.28667	13.131671	"Coast"	6.6
"Prohn"	109230015	"Prohner Bach"	11	2013	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	11	2013	54.18833	13.775001	"Coast"	7.3
"AW1 Trockenort"	111030108	"Achterwasser"	11	2013	54.01667	13.958331	"Coast"	0.9
"P20 Peenemuende s."	111032085	"Peenestrom"	11	2013	54.121	13.773	"Coast"	2.8
"P42 Wolgast s."	111034208	"Peenestrom"	11	2013	54.023358	13.760763	"Coast"	1.15
"P48 Lassan"	111034806	"Peenestrom"	11	2013	53.96667	13.891671	"Coast"	0.9
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	11	2013	54.20333	13.905002	"Coast"	7.25
"Wolgast"	111140027	"Ostziese"	11	2013	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	11	2013	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	11	2013	54.57	13.131672	"Coast"	7.8
"RB3 Bugspitze s."	112190309	"Rassower Strom"	11	2013	54.55333	13.178332	"Coast"	8.38333333333333
"Kluis"	112230016	"Duvenbaek"	11	2013	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	11	2013	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	11	2013	54.56333	13.293332	"Coast"	7.82222222222222
"Neuendorf"	112350018	"Sehrower Bach"	11	2013	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	11	2013	54.371440403775	13.2881712967019	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	11	2013	54.54333	13.426672	"Coast"	7.05
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	11	2013	54.50667	13.490002	"Coast"	7.00555555555556
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	11	2013	54.43167	13.491672	"Coast"	4.3
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	11	2013	54.515	13.125002	"Coast"	7.8
"DB1 Pramort"	103050101	"Barther Fahrwasser"	12	2013	54.42	12.926671	"Coast"	12.4
"DB2 Sundische Wiese"	103050208	"Grabow"	12	2013	54.39167	12.838331	"Coast"	9.4
"DB6 Barth oe."	103050603	"Barther Bodden"	12	2013	54.395001	12.750001	"Coast"	7.9
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	12	2013	54.395001	12.623331	"Coast"	5.8
"DB16 Saal nw."	103051606	"Saaler Bodden"	12	2013	54.335001	12.448331	"Coast"	3.4
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	12	2013	54.40167	13.105001	"Coast"	7.05625
"Barth"	103070014	"Barthe"	12	2013	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	12	2013	54.51167	13.050002	"Coast"	13.3
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	12	2013	54.26667	13.516671	"Coast"	6.22222222222222
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	12	2013	54.15	13.483331	"Coast"	6.18333333333333
"GB7 Struck"	105010701	"Greifswalder Bodden"	12	2013	54.20667	13.653331	"Coast"	6.28333333333333
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	12	2013	54.20667	13.566671	"Coast"	6.22222222222222
"Kemnitz"	105210010	"Westziese"	12	2013	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	12	2013	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	12	2013	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	12	2013	54.28667	13.131671	"Coast"	6.66666666666667
"Prohn"	109230015	"Prohner Bach"	12	2013	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	12	2013	54.18833	13.775001	"Coast"	5.7
"AW1 Trockenort"	111030108	"Achterwasser"	12	2013	54.01667	13.958331	"Coast"	1.5
"P20 Peenemuende s."	111032085	"Peenestrom"	12	2013	54.121	13.773	"Coast"	5.6
"P42 Wolgast s."	111034208	"Peenestrom"	12	2013	54.023358	13.760763	"Coast"	4.75
"P48 Lassan"	111034806	"Peenestrom"	12	2013	53.96667	13.891671	"Coast"	1.1
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	12	2013	54.20333	13.905002	"Coast"	6.85555555555556
"Wolgast"	111140027	"Ostziese"	12	2013	54.042512008582	13.7348408690934	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	12	2013	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	12	2013	54.57	13.131672	"Coast"	10.2
"RB3 Bugspitze s."	112190309	"Rassower Strom"	12	2013	54.55333	13.178332	"Coast"	10.2
"Kluis"	112230016	"Duvenbaek"	12	2013	54.4649241302838	13.3055644900104	"Freshwater"	0
"Pansevitz"	112230024	"Pansevitzer Graben"	12	2013	54.4601412036931	13.3202956894869	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	12	2013	54.56333	13.293332	"Coast"	8.3
"Neuendorf"	112350018	"Sehrower Bach"	12	2013	54.3821417140574	13.2670909497788	"Freshwater"	0
"Negast"	112360013	"Frankenthaler Bach"	12	2013	54.371440403775	13.2881712967019	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	12	2013	54.54333	13.426672	"Coast"	7.45
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	12	2013	54.50667	13.490002	"Coast"	7.4
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	12	2013	54.43167	13.491672	"Coast"	4.4
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	12	2013	54.515	13.125002	"Coast"	10.2
"DB1 Pramort"	103050101	"Barther Fahrwasser"	1	2014	54.42	12.926671	"Coast"	10.1
"DB2 Sundische Wiese"	103050208	"Grabow"	1	2014	54.39167	12.838331	"Coast"	9
"DB6 Barth oe."	103050603	"Barther Bodden"	1	2014	54.395001	12.750001	"Coast"	7.9
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	1	2014	54.395001	12.623331	"Coast"	5.95
"DB16 Saal nw."	103051606	"Saaler Bodden"	1	2014	54.335001	12.448331	"Coast"	3.2
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	1	2014	54.40167	13.105001	"Coast"	7.52142857142857
"Barth"	103070014	"Barthe"	1	2014	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	1	2014	54.51167	13.050002	"Coast"	9.00714285714286
"Stadtholz"	103200018	"Planebeck"	1	2014	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	1	2014	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	1	2014	54.26667	13.516671	"Coast"	7
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	1	2014	54.15	13.483331	"Coast"	7.1
"GB7 Struck"	105010701	"Greifswalder Bodden"	1	2014	54.20667	13.653331	"Coast"	7.1
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	1	2014	54.20667	13.566671	"Coast"	7.1
"Kemnitz"	105210010	"Westziese"	1	2014	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	1	2014	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	1	2014	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	1	2014	54.28667	13.131671	"Coast"	7.1
"Flemendorf"	109070015	"Uhlenbaek"	1	2014	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	1	2014	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	1	2014	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	1	2014	54.18833	13.775001	"Coast"	6.05
"AW1 Trockenort"	111030108	"Achterwasser"	1	2014	54.01667	13.958331	"Coast"	2.1
"P20 Peenemuende s."	111032085	"Peenestrom"	1	2014	54.121	13.773	"Coast"	4.84545454545455
"P42 Wolgast s."	111034208	"Peenestrom"	1	2014	54.023358	13.760763	"Coast"	2.1
"P48 Lassan"	111034806	"Peenestrom"	1	2014	53.96667	13.891671	"Coast"	2.1
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	1	2014	54.20333	13.905002	"Coast"	7
"Wolgast"	111140027	"Ostziese"	1	2014	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	1	2014	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	1	2014	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	1	2014	54.57	13.131672	"Coast"	8.4
"RB3 Bugspitze s."	112190309	"Rassower Strom"	1	2014	54.55333	13.178332	"Coast"	8.35833333333333
"Kluis"	112230016	"Duvenbaek"	1	2014	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	1	2014	54.56333	13.293332	"Coast"	8.13333333333333
"Neuendorf"	112350018	"Sehrower Bach"	1	2014	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	1	2014	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	1	2014	54.54333	13.426672	"Coast"	7.55
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	1	2014	54.50667	13.490002	"Coast"	7.47
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	1	2014	54.43167	13.491672	"Coast"	4.71818181818182
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	1	2014	54.515	13.125002	"Coast"	8.3
"Greifswald"	134000027	"Kohlgraben"	1	2014	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	2	2014	54.42	12.926671	"Coast"	7.1
"DB2 Sundische Wiese"	103050208	"Grabow"	2	2014	54.39167	12.838331	"Coast"	5.2
"DB6 Barth oe."	103050603	"Barther Bodden"	2	2014	54.395001	12.750001	"Coast"	4
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	2	2014	54.395001	12.623331	"Coast"	4
"DB16 Saal nw."	103051606	"Saaler Bodden"	2	2014	54.335001	12.448331	"Coast"	3.1
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	2	2014	54.40167	13.105001	"Coast"	7.52142857142857
"Barth"	103070014	"Barthe"	2	2014	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	2	2014	54.51167	13.050002	"Coast"	9.00714285714286
"Stadtholz"	103200018	"Planebeck"	2	2014	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	2	2014	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	2	2014	54.26667	13.516671	"Coast"	6.91875
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	2	2014	54.15	13.483331	"Coast"	6.88125
"GB7 Struck"	105010701	"Greifswalder Bodden"	2	2014	54.20667	13.653331	"Coast"	6.9
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	2	2014	54.20667	13.566671	"Coast"	6.90625
"Kemnitz"	105210010	"Westziese"	2	2014	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	2	2014	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	2	2014	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	2	2014	54.28667	13.131671	"Coast"	7.025
"Flemendorf"	109070015	"Uhlenbaek"	2	2014	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	2	2014	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	2	2014	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	2	2014	54.18833	13.775001	"Coast"	6.51428571428571
"AW1 Trockenort"	111030108	"Achterwasser"	2	2014	54.01667	13.958331	"Coast"	1.5
"P20 Peenemuende s."	111032085	"Peenestrom"	2	2014	54.121	13.773	"Coast"	4.25
"P42 Wolgast s."	111034208	"Peenestrom"	2	2014	54.023358	13.760763	"Coast"	1.45
"P48 Lassan"	111034806	"Peenestrom"	2	2014	53.96667	13.891671	"Coast"	1.5
"O133 suedl. Greifsw. Oie"	111071308	"Pommersche Bucht"	2	2014	54.20333	13.905002	"Coast"	7.15833333333333
"Wolgast"	111140027	"Ostziese"	2	2014	54.042512008582	13.7348408690934	"Freshwater"	0
"Lassan"	111190024	"Lassaner Muehlengraben"	2	2014	53.9484805022473	13.85282612245	"Freshwater"	0
"Karow"	112050138	"Karower Muehlbach"	2	2014	54.4028946481796	13.5057291508361	"Freshwater"	0
"RB2 Vitte oe."	112190202	"Vitter Bodden"	2	2014	54.57	13.131672	"Coast"	7.4
"RB3 Bugspitze s."	112190309	"Rassower Strom"	2	2014	54.55333	13.178332	"Coast"	8.35833333333333
"Kluis"	112230016	"Duvenbaek"	2	2014	54.4649241302838	13.3055644900104	"Freshwater"	0
"RB6 Wittower Faehre oe."	112280603	"Breetzer Bodden"	2	2014	54.56333	13.293332	"Coast"	8.13333333333333
"Neuendorf"	112350018	"Sehrower Bach"	2	2014	54.3821417140574	13.2670909497788	"Freshwater"	0
"Vorwerk"	112370019	"Sagarder Bach"	2	2014	54.519140218753	13.530008689413	"Freshwater"	0
"RB9 Glowe sw."	112390909	"Gr. Jasmunder Bodden"	2	2014	54.54333	13.426672	"Coast"	7.55
"RB10 Lietzow n."	112391004	"Gr. Jasmunder Bodden"	2	2014	54.50667	13.490002	"Coast"	7.47
"RB15 Buschvitz oe."	112391500	"Kl. Jasmunder Bodden"	2	2014	54.43167	13.491672	"Coast"	3.9
"RB1 Schaprode w."	112400185	"Schaproder Bodden"	2	2014	54.515	13.125002	"Coast"	7.3
"Greifswald"	134000027	"Kohlgraben"	2	2014	54.1050971009217	13.4165148068871	"Freshwater"	0
"DB1 Pramort"	103050101	"Barther Fahrwasser"	3	2014	54.42	12.926671	"Coast"	6.5
"DB2 Sundische Wiese"	103050208	"Grabow"	3	2014	54.39167	12.838331	"Coast"	6.2
"DB6 Barth oe."	103050603	"Barther Bodden"	3	2014	54.395001	12.750001	"Coast"	5.3
"DB10 Bodstedt n."	103051008	"Bodstedter Bodden"	3	2014	54.395001	12.623331	"Coast"	4.4
"DB16 Saal nw."	103051606	"Saaler Bodden"	3	2014	54.335001	12.448331	"Coast"	3
"KB90 Fahrwasser I.Libitz w."	103059085	"Kubitzer Bodden"	3	2014	54.40167	13.105001	"Coast"	7.52142857142857
"Barth"	103070014	"Barthe"	3	2014	54.3663863698681	12.6874701057115	"Freshwater"	0
"GS Gellenstrom Hiddensee w."	103070503	"Prerowbucht"	3	2014	54.51167	13.050002	"Coast"	9.00714285714286
"Stadtholz"	103200018	"Planebeck"	3	2014	54.3377846139631	12.6462920702373	"Freshwater"	0
"Zipke"	103310014	"Zipker Bach"	3	2014	54.3413090635463	12.7839460522578	"Freshwater"	0
"GB2 I.Vilm s."	105010285	"Greifswalder Bodden"	3	2014	54.26667	13.516671	"Coast"	6.91875
"GB3 Daenische Wiek n."	105010306	"Daenische Wiek"	3	2014	54.15	13.483331	"Coast"	6.88125
"GB7 Struck"	105010701	"Greifswalder Bodden"	3	2014	54.20667	13.653331	"Coast"	6.9
"GB19 Zentralbereich"	105011907	"Greifswalder Bodden"	3	2014	54.20667	13.566671	"Coast"	6.90625
"Kemnitz"	105210010	"Westziese"	3	2014	54.0850610286063	13.5276303287714	"Freshwater"	0
"Greifswald"	105340014	"Ryck"	3	2014	54.0988078716915	13.3762719023408	"Freshwater"	0
"Brandshagen"	107030028	"Miltzower Bach"	3	2014	54.2318280613644	13.1982131143004	"Freshwater"	0
"S66 Stralsund"	109016609	"Andershofer Bucht"	3	2014	54.28667	13.131671	"Coast"	7.025
"Flemendorf"	109070015	"Uhlenbaek"	3	2014	54.3318827754293	12.8003579931573	"Freshwater"	0
"Zuehlendorf"	109180011	"Graben aus Kummerow Heide"	3	2014	54.3501914436589	12.8535939073662	"Freshwater"	0
"Prohn"	109230015	"Prohner Bach"	3	2014	54.3710907369313	13.0235076949181	"Freshwater"	0
"GB10 Ruden s."	111021001	"Greifswalder Bodden"	3	2014	54.18833	13.775001	"Coast"	6.51428571428571
"AW1 Trockenort"	111030108	"Achterwasser"	3	2014	54.01667	13.958331	"Coast"	3
"P20 Peenemuende s."	111032085	"Peenestrom"	3	2014	54.121	13.773	"Coast"	6.95
"P42 Wolgast s."	111034208	"Peenestrom"	3	2014	54.023358	13.760763	"Coast"	5.75
"P48 Lassan"	111034806	"Peenestrom"	3	2014	53.96667	13.891671	"Coast"	2.6
