SI_ID;Date;Starttime;Endtime;Gear;Gear_Multiplier;Sampler_ID;Depth;Boat_Shore;Waterbody;Capture_Latitude;Capture_Longitude;Release_Latitude;Release_Longitude;GPSpoint1;GPSpoint2;Temperature_C;TempSampleTime;Salinity_PSU;Conductivity_myS_cm;Oxygenlevel_perc;Oxygenlevel_mgL;Visibility_cm;Vegetation;Notes;Lure_Type;Lure_Length;GSPdevice;NetHours;Site;Bites;Follower;Lure_Color;Wind;pH;Transect_Length_m;Schongebietsvergleich;Paired_Design;Comparison_Area_Name;Captured_Pike_No;EnterDate;Lure_Length_mm;Lure_ID;Zone;GPS_Track;Net_ID;Safe_Bites
877;2021-06-13;08:00:00;14:00:00;A;0;31;M;Boat;GJB;NA;NA;NA;NA;NA;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;0;G;M;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
880;2021-03-23;09:15:00;11:50:00;E;1;51;S;Wading;Beek;NA;NA;54.299147;13.398644;NA;NA;5.7;NA;0.4;1000;83.4;10.66;2;0;1;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
881;2021-03-23;16:20:00;16:30:00;E;1;51;S;Wading;Badendycksgraben;NA;NA;54.373931;13.045735;NA;NA;6.9;NA;0.5;1122;95.8;11.86;2;0;1;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
882;2021-03-24;09:00:00;11:00:00;E;1;51;S;Boat;KWB;NA;NA;54.252649;12.38934;NA;NA;6.7;NA;0.3;709;92.8;11.42;2;0;1;NA;NA;NA;0,00;NA;0;0;NA;SW12;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
883;2021-03-24;09:00:00;10:00:00;E;1;52;S;Boat;Duwenbeek;NA;NA;54.478228;13.280008;NA;NA;5.9;NA;0.4;1007;83.6;10.56;3;0;1;NA;NA;NA;0,00;NA;0;0;NA;NW10;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
884;2021-03-24;12:30:00;16:30:00;E;1;51;S;Wading;NHG;NA;NA;54.331809;12.529867;NA;NA;7.7;NA;0.4;898;141.2;16.85;NA;0;1;NA;NA;NA;0,00;NA;0;0;NA;SW12;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
885;2021-03-24;12:21:00;15:00:00;E;1;67;S;Boat;Sehrowbach;NA;NA;54.381931;13.26729;NA;NA;6.6;NA;0.4;1043;91.1;11.31;1;0;1;NA;NA;NA;0,00;NA;0;0;NA;N10;NA;600;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
886;2021-03-25;08:30:00;17:30:00;A;1;52;S;Wading;BEG;NA;NA;54.59589;13.33152;NA;NA;6.3;NA;7.5;13500;80.9;10.9;NA;0;1;F;M;NA;0,00;OA;5;5;NA;W3;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
887;2021-03-25;08:30:00;17:30:00;A;1;51;S;Wading;BEG;NA;NA;54.59589;13.33152;NA;NA;6.3;NA;7.5;13500;80.9;10.9;NA;0;1;S;M;NA;0,00;OA;1;2;NA;W3;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
888;2021-03-25;15:25:00;15:50:00;A;1;67;S;Boat;BAT;NA;NA;NA;NA;NA;NA;7.5;NA;0;NA;NA;NA;1;0;1;A;S;NA;0,00;WBI;1;0;N;NE8;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
889;2021-03-25;15:25:00;15:55:00;A;1;59;S;Boat;BAT;NA;NA;NA;NA;NA;NA;7.5;NA;0;NA;NA;NA;1;0;1;G;M;NA;0,00;WBI;3;0;N;NE8;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
890;2021-03-25;15:50:00;15:55:00;A;1;67;S;Boat;BAT;NA;NA;NA;NA;NA;NA;7.5;NA;0;NA;NA;NA;1;0;1;G;M;NA;0,00;WBI;0;0;N;NE8;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
891;2021-03-26;09:10:00;11:30:00;E;1;52;S;Boat;Sehrowbach;NA;NA;54.381931;13.26729;NA;NA;NA;NA;0.5;1055;118;13.68;3;0;1;NA;NA;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
892;NA;NA;08:24:00;A;1;NA;NA;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;0;NA;NA;NA;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
893;NA;NA;08:24:00;A;1;NA;NA;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;0;NA;NA;NA;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
894;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;0;NA;NA;NA;NA;0;1;G;G;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
895;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;0;NA;NA;NA;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
896;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.32808;13.45889;118;NA;NA;NA;0;NA;NA;NA;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
897;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.32808;13.45889;118;NA;NA;NA;0;NA;NA;NA;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
898;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;0;NA;NA;NA;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
899;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;0;NA;NA;NA;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
900;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;0;NA;NA;NA;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
901;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;0;NA;NA;NA;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
902;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
903;NA;NA;NA;A;1;NA;NA;Boat;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
904;2020-11-24;08:40:00;09:30:00;A;1;NA;S;Boat;GB;NA;NA;54.32794;13.45708;126;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
905;2020-11-24;08:40:00;09:30:00;A;1;NA;S;Boat;GB;NA;NA;54.32794;13.45708;126;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;G;G;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
906;2020-11-24;08:40:00;09:30:00;A;1;NA;S;Boat;GB;NA;NA;54.32794;13.45708;126;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
907;2020-11-24;09:30:00;11:40:00;A;1;NA;S;Boat;GB;NA;NA;54.33112;13.46128;127;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
908;2020-11-24;09:30:00;09:50:00;A;1;NA;S;Boat;GB;NA;NA;54.33112;13.46128;127;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
909;2020-11-24;09:30:00;11:40:00;A;1;NA;S;Boat;GB;NA;NA;54.33112;13.46128;127;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
910;2020-11-24;09:50:00;11:40:00;A;1;NA;S;Boat;GB;NA;NA;54.33112;13.46128;127;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
911;2020-11-24;11:40:00;12:10:00;A;1;NA;S;Boat;GB;NA;NA;54.33143;13.45703;128;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
912;2020-11-24;11:40:00;12:10:00;A;1;NA;S;Boat;GB;NA;NA;54.33143;13.45703;128;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
913;2020-11-24;11:40:00;12:20:00;A;1;NA;S;Boat;GB;NA;NA;54.33143;13.45703;128;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
914;2020-11-24;12:45:00;13:10:00;A;1;NA;S;Boat;GB;NA;NA;54.3316;13.45679;129;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
915;2020-11-24;12:45:00;13:10:00;A;1;NA;S;Boat;GB;NA;NA;54.3316;13.45679;129;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
916;2020-11-24;12:45:00;13:10:00;A;1;NA;S;Boat;GB;NA;NA;54.3316;13.45679;129;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
917;2020-11-24;13:15:00;14:50:00;A;1;NA;S;Boat;GB;NA;NA;54.33104;13.45293;130;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
918;2020-11-24;13:15:00;14:50:00;A;1;NA;S;Boat;GB;NA;NA;54.33104;13.45293;130;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
919;2020-11-24;13:15:00;14:50:00;A;1;NA;S;Boat;GB;NA;NA;54.33104;13.45293;130;NA;5.8;NA;6.8;12360;91.3;11.5;NA;0;1;G;K;NA;0,00;Wrechener See (MPA);0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
920;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
921;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
922;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
923;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
924;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
925;NA;NA;NA;NA;0;NA;NA;NA;GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0,00;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
926;2020-11-09;07:30:00;08:30:00;A;5;NA;S;Boat;BAT;NA;NA;54.23685;12.53618;NA;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;5;G;NA;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
927;2020-11-09;08:30:00;09:30:00;A;5;NA;S;Boat;BAT;NA;NA;54.24475;12.47863;NA;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;5;G;NA;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
928;2020-11-09;09:40:00;11:30:00;A;5;NA;S;Boat;BAT;NA;NA;54.24003;12.47774;NA;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;5;G;NA;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
929;2020-11-09;12:00:00;13:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;G;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
930;2020-11-09;12:00:00;13:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;M;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
931;2020-11-09;12:00:00;13:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;M;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
932;2020-11-09;12:00:00;16:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;G;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
933;2020-11-09;12:00:00;13:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;F;M;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
934;2020-11-09;12:00:00;16:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;M;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
935;2020-11-09;15:30:00;16:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;G;G;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
936;2020-11-09;15:30:00;16:30:00;A;1;NA;S;Boat;BAT;NA;NA;NA;NA;115;NA;8.3;NA;9.3;16270;100.8;12.03;NA;0;1;F;K;NA;0,00;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
937;2020-11-24;08:24:00;08:53:00;A;1;NA;S;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
938;2020-11-24;08:24:00;08:34:00;A;1;NA;S;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
939;2020-11-24;08:34:00;08:53:00;A;1;NA;S;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;G;G;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
940;2020-11-24;08:24:00;08:53:00;A;1;NA;S;Boat;GB;NA;NA;54.32996;13.46104;117;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
941;2020-11-24;09:00:00;09:58:00;A;1;NA;S;Boat;GB;NA;NA;54.32808;13.45889;118;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
942;2020-11-24;09:00:00;09:58:00;A;2;NA;S;Boat;GB;NA;NA;54.32808;13.45889;118;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;2;G;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
943;2020-11-24;09:58:00;11:36:00;A;2;NA;S;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;2;G;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
944;2020-11-24;09:58:00;10:10:00;A;1;NA;S;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
945;2020-11-24;10:10:00;11:56:00;A;1;NA;S;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;K;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
946;2020-11-24;11:56:00;12:21:00;A;1;NA;S;Boat;GB;NA;NA;54.33058;13.46086;119;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
947;2020-11-24;13:40:00;14:55:00;A;2;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;2;W;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
948;2020-11-24;13:40:00;14:55:00;A;1;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
949;2020-11-24;14:10:00;16:30:00;A;1;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;F;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
950;2020-11-24;14:10:00;16:30:00;A;1;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
951;2020-11-24;14:10:00;14:40:00;A;1;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;G;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
952;2020-11-24;14:40:00;16:30:00;A;1;NA;S;Boat;GB;NA;NA;54.33069;13.45762;120;NA;NA;NA;7.4;13160;100.2;12.53;NA;0;1;W;M;NA;0,00;Wrechener See (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
953;2020-11-25;09:15:00;09:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26464;13.36337;121;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;F;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
954;2020-11-25;09:15:00;09:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26464;13.36337;121;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
955;2020-11-25;09:15:00;09:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26464;13.36337;121;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;W;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
956;2020-11-25;09:50:00;10:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26888;13.38162;122;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;F;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
957;2020-11-25;09:50:00;10:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26888;13.38162;122;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
958;2020-11-25;09:50:00;10:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26888;13.38162;122;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;W;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
959;2020-11-25;10:22:00;10:35:00;A;1;NA;S;Boat;GB;NA;NA;54.26888;13.38162;122;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;M;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
960;2020-11-25;10:35:00;11:00:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;123;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;F;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
961;2020-11-25;10:35:00;11:00:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;123;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
962;2020-11-25;10:35:00;11:00:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;123;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;M;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
963;2020-11-25;11:10:00;12:10:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;124;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;F;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
964;2020-11-25;11:10:00;12:10:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;124;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
965;2020-11-25;11:10:00;12:10:00;A;1;NA;S;Boat;GB;NA;NA;54.27635;13.3895;124;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;W;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
966;2020-11-25;12:15:00;12:35:00;A;1;NA;S;Boat;GB;NA;NA;54.2765;13.38011;125;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;F;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
967;2020-11-25;12:15:00;12:35:00;A;1;NA;S;Boat;GB;NA;NA;54.2765;13.38011;125;NA;5.5;NA;7.6;13660;95.8;12.18;NA;0;1;G;K;NA;0,00;Schoritzer Wiek (MPA);NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
